station_id,line,name,station_nm_eng,station_cd,fr_code,bldn_id,lat,lng,created_at,updated_at,geom
188,3호선,주엽,Juyeop,1957,310,1957,37.6700720,126.7613340,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.761334 37.670072)
189,3호선,원당,Wondang,1951,316,1951,37.6533240,126.8430410,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.843041 37.653324)
190,3호선,정발산,Jeongbalsan,1956,311,1956,37.6594770,126.7733590,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.773359 37.659477)
191,3호선,대곡,Daegok,1953,314,1953,37.6316260,126.8110240,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.811024 37.631626)
192,3호선,양재,Yangjae,0332,342,332,37.4844770,127.0339020,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.033902 37.484477)
193,3호선,마두,Madu,1955,312,1955,37.6522060,126.7776200,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.77762 37.652206)
194,3호선,원흥,Wonheung,1948,317,1948,37.6506580,126.8726420,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.872642 37.650658)
195,3호선,대화,Daehwa,1958,309,1958,37.6760870,126.7475690,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.747569 37.676087)
196,3호선,삼송,Samsong,1950,318,1950,37.6530830,126.8955580,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.895558 37.653083)
197,3호선,화정,Hwajeong,1952,315,1952,37.6345920,126.8326500,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.83265 37.634592)
198,4호선,정왕,Jeongwang,1761,455,1761,37.3517350,126.7429890,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.742989 37.351735)
199,4호선,오이도,Oido,1762,456,1762,37.3623570,126.7387140,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.738714 37.362357)
200,4호선,수리산,Surisan,1763,445,1763,37.3498010,126.9253650,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.925365 37.349801)
201,4호선,별내별가람,Byeollae Byeolgaram,0408,408,408,37.6677800,127.1158100,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.11581 37.66778)
202,4호선,혜화,Hyehwa,0420,420,420,37.5823360,127.0018440,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.001844 37.582336)
203,4호선,동대문,Dongdaemun,0421,421,421,37.5709300,127.0092870,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.009287 37.57093)
204,4호선,이수,Chongshin Univ.,0432,432,432,37.4862630,126.9819890,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.981989 37.486263)
205,4호선,평촌,Pyeongchon,1456,441,1456,37.3942870,126.9638830,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.963883 37.394287)
206,4호선,명동,Myeong-dong,0424,424,424,37.5609890,126.9863250,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.986325 37.560989)
207,4호선,미아,Mia,0415,415,415,37.6266700,127.0259830,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.025983 37.62667)
208,4호선,회현,Hoehyeon,0425,425,425,37.5585140,126.9782460,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.978246 37.558514)
209,4호선,숙대입구,Sookmyung Women`s Univ.,0427,427,427,37.5445600,126.9721060,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.972106 37.54456)
210,4호선,수유,Suyu,0414,414,414,37.6380520,127.0257320,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.025732 37.638052)
211,4호선,상계,Sanggye,0410,410,410,37.6608780,127.0735720,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.073572 37.660878)
212,4호선,쌍문,Ssangmun,0413,413,413,37.6486270,127.0347090,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.034709 37.648627)
213,4호선,범계,Beomgye,1457,442,1457,37.3897930,126.9508060,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.950806 37.389793)
214,4호선,미아사거리,Miasageori,0416,416,416,37.6132920,127.0300530,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.030053 37.613292)
215,4호선,신용산,Sinyongsan,0429,429,429,37.5291700,126.9678940,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.967894 37.52917)
216,4호선,한대앞,Hanyang Univ. at Ansan,1755,449,1755,37.3096890,126.8534400,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.85344 37.309689)
217,4호선,길음,Gireum,0417,417,417,37.6034070,127.0250530,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.025053 37.603407)
218,4호선,성신여대입구,Sungshin Women`s Univ.,0418,418,418,37.5926120,127.0164410,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.016441 37.592612)
219,4호선,당고개,Danggogae,0409,409,409,37.6702720,127.0790660,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.079066 37.670272)
220,4호선,신길온천,Neunggil,1760,454,1760,37.3382120,126.7658440,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.765844 37.338212)
221,4호선,인덕원,Indeogwon,1455,440,1455,37.4015530,126.9767150,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.976715 37.401553)
222,4호선,대공원,Seoul Grand Park,1452,437,1452,37.4356750,127.0065230,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.006523 37.435675)
223,4호선,경마공원,Seoul Racecourse Park,1451,436,1451,37.4438850,127.0078880,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.007888 37.443885)
224,4호선,오남,Onam,0406,406,406,37.7050000,127.1928100,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.19281 37.705)
225,4호선,삼각지,Samgakji,0428,428,428,37.5340750,126.9726000,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.9726 37.534075)
226,4호선,상록수,Sangnoksu,1754,448,1754,37.3027950,126.8664890,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.866489 37.302795)
227,4호선,반월,Banwol,1753,447,1753,37.3122120,126.9035240,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.903524 37.312212)
228,4호선,초지,Choji,1758,452,1758,37.3206460,126.8059130,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.805913 37.320646)
229,4호선,충무로,Chungmuro,0423,423,423,37.5612070,126.9940800,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.99408 37.561207)
230,4호선,고잔,Gojan,1757,451,1757,37.3167840,126.8231440,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.823144 37.316784)
231,4호선,동대문역사문화공원,Dongdaemun History  Culture Park,0422,422,422,37.5651330,127.0078850,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.007885 37.565133)
232,4호선,창동,Chang-dong,0412,412,412,37.6530880,127.0472740,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.047274 37.653088)
233,4호선,노원,Nowon,0411,411,411,37.6562700,127.0632760,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.063276 37.65627)
234,4호선,동작,Dongjak,0431,431,431,37.5028520,126.9803470,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.980347 37.502852)
235,4호선,남태령,Namtaeryeong,0434,434,434,37.4638730,126.9891340,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.989134 37.463873)
236,4호선,사당,Sadang,0433,433,433,37.4769550,126.9816510,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.981651 37.476955)
237,4호선,서울,Seoul Station,0426,426,426,37.5528100,126.9725560,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.972556 37.55281)
238,4호선,진접,Jinjeop,0405,405,405,37.7205000,127.2034000,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.2034 37.7205)
239,4호선,이촌,Ichon,0430,430,430,37.5222950,126.9747330,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.974733 37.522295)
240,4호선,선바위,Seonbawi,1450,435,1450,37.4516730,127.0023030,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.002303 37.451673)
241,4호선,정부과천청사,Government Complex Gwacheon,1454,439,1454,37.4265130,126.9897800,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.98978 37.426513)
242,4호선,금정,Geumjeong,1458,443,1458,37.3722090,126.9434170,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.943417 37.372209)
243,4호선,대야미,Daeyami,1752,446,1752,37.3284670,126.9173320,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.917332 37.328467)
244,4호선,과천,Gwacheon,1453,438,1453,37.4330210,126.9965680,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.996568 37.433021)
245,4호선,안산,Ansan,1759,453,1759,37.3270820,126.7885320,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.788532 37.327082)
246,4호선,한성대입구,Hansung Univ.,0419,419,419,37.5884580,127.0062210,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.006221 37.588458)
247,4호선,산본,Sanbon,1751,444,1751,37.3581010,126.9332740,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.933274 37.358101)
248,4호선,중앙,Jungang,1756,450,1756,37.3159410,126.8385730,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.838573 37.315941)
249,5호선,마천,Macheon,2561,P555,2561,37.4949900,127.1527810,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.152781 37.49499)
250,5호선,천호,Cheonho,2548,547,2548,37.5386400,127.1233080,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.123308 37.53864)
251,5호선,마곡,Magok,2515,514,2515,37.5601830,126.8254480,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.825448 37.560183)
252,5호선,방화,Banghwa,2511,510,2511,37.5774460,126.8127410,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.812741 37.577446)
253,5호선,애오개,Aeogae,2531,530,2531,37.5537360,126.9568200,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.95682 37.553736)
254,5호선,상일동,Sangil-dong,2554,553,2554,37.5567120,127.1664170,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.166417 37.556712)
255,5호선,오금,Ogeum,2558,P552,2558,37.5020570,127.1279380,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.127938 37.502057)
256,5호선,아차산,Achasan,2546,545,2546,37.5516910,127.0897610,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.089761 37.551691)
257,5호선,강일,Gangil,2562,554,9995,37.5574900,127.1759300,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.17593 37.55749)
258,5호선,광나루,Gwangnaru,2547,546,2547,37.5453030,127.1035700,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.10357 37.545303)
259,5호선,군자,Gunja,2545,544,2545,37.5570880,127.0795770,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.079577 37.557088)
260,5호선,장한평,Janghanpyeong,2544,543,2544,37.5614400,127.0646230,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.064623 37.56144)
261,5호선,마장,Majang,2542,541,2542,37.5661000,127.0429730,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.042973 37.5661)
262,5호선,청구,Cheonggu,2538,537,2538,37.5602760,127.0136390,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.013639 37.560276)
263,5호선,동대문역사문화공원,Dongdaemun History  Culture Park,2537,536,2537,37.5646650,127.0053530,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.005353 37.564665)
264,5호선,을지로4가,Euljiro 4(sa)-ga,2536,535,2536,37.5673520,126.9980320,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.998032 37.567352)
265,5호선,종로3가,Jongno 3(sam)-ga,2535,534,2535,37.5725400,126.9903050,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.990305 37.57254)
266,5호선,오목교,Omokgyo,2522,521,2522,37.5244960,126.8751810,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.875181 37.524496)
267,5호선,목동,Mok-dong,2521,520,2521,37.5260650,126.8649310,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.864931 37.526065)
268,5호선,송정,Songjeong,2514,513,2514,37.5611840,126.8119730,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.811973 37.561184)
269,5호선,광화문,Gwanghwamun,2534,533,2534,37.5715250,126.9771700,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.97717 37.571525)
270,5호선,서대문,Seodaemun,2533,532,2533,37.5657730,126.9666410,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.966641 37.565773)
271,5호선,충정로,Chungjeongno,2532,531,2532,37.5602360,126.9629000,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.9629 37.560236)
272,5호선,공덕,Gongdeok,2530,529,2530,37.5444310,126.9513720,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.951372 37.544431)
273,5호선,마포,Mapo,2529,528,2529,37.5395740,126.9459320,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.945932 37.539574)
274,5호선,여의나루,Yeouinaru,2528,527,2528,37.5270980,126.9329010,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.932901 37.527098)
275,5호선,영등포시장,Yeongdeungpo Market,2525,524,2525,37.5226690,126.9051390,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.905139 37.522669)
276,5호선,까치산,Kkachisan,2519,518,2519,37.5317680,126.8466830,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.846683 37.531768)
277,5호선,개화산,Gaehwasan,2512,511,2512,37.5723990,126.8061710,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.806171 37.572399)
278,5호선,답십리,Dapsimni,2543,542,2543,37.5667470,127.0527040,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.052704 37.566747)
279,5호선,여의도,Yeouido,2527,526,2527,37.5217470,126.9243570,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.924357 37.521747)
280,5호선,신길,Singil,2526,525,2526,37.5176230,126.9148390,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.914839 37.517623)
281,5호선,영등포구청,Yeongdeungpo-gu Office,2524,523,2524,37.5242000,126.8950300,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.89503 37.5242)
282,5호선,양평,Yangpyeong,2523,522,2523,37.5255690,126.8861290,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.886129 37.525569)
283,5호선,신정,Sinjeong,2520,519,2520,37.5249970,126.8561910,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.856191 37.524997)
284,5호선,화곡,Hwagok,2518,517,2518,37.5415130,126.8404610,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.840461 37.541513)
285,5호선,김포공항,Gimpo Intl. Airport,2513,512,2513,37.5623840,126.8012920,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.801292 37.562384)
286,5호선,하남풍산,Hanam Pungsan,2564,556,2564,37.5520340,127.2038640,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.203864 37.552034)
287,5호선,우장산,Ujangsan,2517,516,2517,37.5487680,126.8363180,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.836318 37.548768)
288,5호선,발산,Balsan,2516,515,2516,37.5585980,126.8376680,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.837668 37.558598)
289,5호선,방이,Bangi,2557,P551,2557,37.5088570,127.1261330,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.126133 37.508857)
290,5호선,개롱,Gaerong,2559,P553,2559,37.4980790,127.1348200,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.13482 37.498079)
291,5호선,거여,Geoyeo,2560,P554,2560,37.4931050,127.1441500,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.14415 37.493105)
292,5호선,올림픽공원,Olympic Park,2556,P550,2556,37.5162010,127.1309230,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.130923 37.516201)
293,5호선,둔촌동,Dunchon-dong,2555,P549,2555,37.5277880,127.1362480,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.136248 37.527788)
294,5호선,하남시청,Hanam City Hall,2565,557,2566,37.5420500,127.2061200,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.20612 37.54205)
295,5호선,고덕,Godeok,2553,552,2553,37.5550040,127.1541510,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.154151 37.555004)
296,5호선,하남검단산,Hanam Geomdansan,2566,558,2565,37.5397200,127.2234500,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.22345 37.53972)
297,5호선,명일,Myeongil,2552,551,2552,37.5513700,127.1439990,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.143999 37.55137)
298,5호선,굽은다리,Gubeundari,2551,550,2551,37.5454770,127.1428530,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.142853 37.545477)
299,5호선,길동,Gil-dong,2550,549,2550,37.5378010,127.1400040,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.140004 37.537801)
300,5호선,강동,Gangdong,2549,548,2549,37.5358040,127.1324810,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.132481 37.535804)
301,5호선,미사,Misa,2563,555,9996,37.5609270,127.1938770,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.193877 37.560927)
302,5호선,왕십리,Wangsimni,2541,540,2541,37.5618400,127.0370590,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.037059 37.56184)
303,5호선,행당,Haengdang,2540,539,2540,37.5573220,127.0294760,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.029476 37.557322)
304,5호선,신금호,Singeumho,2539,538,2539,37.5545480,127.0203310,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.020331 37.554548)
305,6호선,약수,Yaksu,2634,633,2634,37.5542630,127.0103580,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.010358 37.554263)
306,6호선,상수,Sangsu,2624,623,2624,37.5477160,126.9228520,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.922852 37.547716)
307,6호선,버티고개,Beotigogae,2633,632,2633,37.5480130,127.0070550,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.007055 37.548013)
308,6호선,화랑대,Hwarangdae,2647,646,2647,37.6200640,127.0846890,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.084689 37.620064)
309,6호선,이태원,Itaewon,2631,630,2631,37.5344880,126.9943020,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.994302 37.534488)
310,6호선,돌곶이,Dolgoji,2644,643,2644,37.6105370,127.0564310,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.056431 37.610537)
311,6호선,불광,Bulgwang,2613,612,2613,37.6108730,126.9293900,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.92939 37.610873)
312,6호선,새절,Saejeol,2617,616,2617,37.5911480,126.9136290,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.913629 37.591148)
313,6호선,역촌,Yeokchon,2612,611,2612,37.6060210,126.9227440,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.922744 37.606021)
314,6호선,구산,Gusan,2616,615,2616,37.6113770,126.9172700,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.91727 37.611377)
315,6호선,증산,Jeungsan,2618,617,2618,37.5838760,126.9096450,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.909645 37.583876)
316,6호선,연신내,Yeonsinnae,2615,614,2615,37.6186360,126.9206250,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.920625 37.618636)
317,6호선,한강진,Hangangjin,2632,631,2632,37.5396310,127.0017250,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.001725 37.539631)
318,6호선,석계,Seokgye,2645,644,2645,37.6148720,127.0655950,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.065595 37.614872)
319,6호선,녹사평,Noksapyeong,2630,629,2630,37.5346750,126.9866950,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.986695 37.534675)
320,6호선,신당,Sindang,2636,635,2636,37.5661540,127.0161460,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.016146 37.566154)
321,6호선,동묘앞,Dongmyo,2637,636,2637,37.5722790,127.0156530,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.015653 37.572279)
322,6호선,합정,Hapjeong,2623,622,2623,37.5492090,126.9133660,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.913366 37.549209)
323,6호선,삼각지,Samgakji,2629,628,2629,37.5355340,126.9740320,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.974032 37.535534)
324,6호선,효창공원앞,Hyochang park,2628,627,2628,37.5392330,126.9613840,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.961384 37.539233)
325,6호선,창신,Changsin,2638,637,2638,37.5796610,127.0152410,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.015241 37.579661)
326,6호선,보문,Bomun,2639,638,2639,37.5852740,127.0193510,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.019351 37.585274)
327,6호선,안암,Anam,2640,639,2640,37.5862720,127.0290050,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.029005 37.586272)
328,6호선,고려대,Korea Univ.,2641,640,2641,37.5905080,127.0362960,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.036296 37.590508)
329,6호선,청구,Cheonggu,2635,634,2635,37.5606080,127.0139860,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.013986 37.560608)
330,6호선,공덕,Gongdeok,2627,626,2627,37.5435550,126.9516780,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.951678 37.543555)
331,6호선,망원,Mangwon,2622,621,2622,37.5560940,126.9100520,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.910052 37.556094)
332,6호선,마포구청,Mapo-gu Office,2621,620,2621,37.5635150,126.9033430,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.903343 37.563515)
333,6호선,응암,Eungam,2611,610,2611,37.5986050,126.9155770,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.915577 37.598605)
334,6호선,태릉입구,Taereung,2646,645,2646,37.6173380,127.0747350,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.074735 37.617338)
335,6호선,봉화산,Bonghwasan,2648,647,2648,37.6172830,127.0914010,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.091401 37.617283)
336,6호선,월곡,Wolgok,2642,641,2642,37.6019480,127.0415180,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.041518 37.601948)
337,6호선,상월곡,Sangwolgok,2643,642,2643,37.6063770,127.0484910,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.048491 37.606377)
338,6호선,독바위,Dokbawi,2614,613,2614,37.6184560,126.9330310,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.933031 37.618456)
339,6호선,월드컵경기장,World Cup Stadium,2620,619,2620,37.5695320,126.8992980,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.899298 37.569532)
340,6호선,디지털미디어시티,Digital Media City,2619,618,2619,37.5761080,126.9013910,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.901391 37.576108)
341,6호선,신내,Sinnae,2649,648,2649,37.6131740,127.1022310,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.102231 37.613174)
342,6호선,대흥,Daeheung,2626,625,2626,37.5477710,126.9420690,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.942069 37.547771)
343,6호선,광흥창,Gwangheungchang,2625,624,2625,37.5474560,126.9319930,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (126.931993 37.547456)
344,7호선,장암,Jangam,2711,709,2711,37.7001090,127.0531960,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.053196 37.700109)
345,7호선,도봉산,Dobongsan,2712,710,2712,37.6892410,127.0465090,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.046509 37.689241)
346,7호선,수락산,Suraksan,2713,711,2713,37.6778500,127.0553150,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.055315 37.67785)
347,7호선,마들,Madeul,2714,712,2714,37.6649400,127.0576750,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.057675 37.66494)
348,7호선,노원,Nowon,2715,713,2715,37.6548360,127.0604620,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.060462 37.654836)
349,7호선,중계,Junggye,2716,714,2716,37.6445830,127.0643030,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.064303 37.644583)
350,7호선,태릉입구,Taereung,2719,717,2719,37.6182940,127.0753970,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.075397 37.618294)
351,7호선,먹골,Meokgol,2720,718,2720,37.6106370,127.0777250,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.077725 37.610637)
352,7호선,중화,Junghwa,2721,719,2721,37.6025450,127.0792640,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.079264 37.602545)
353,7호선,상봉,Sangbong,2722,720,2722,37.5955770,127.0857160,2025-10-27 15:32:00.345032,2025-10-27 15:32:00.345032,POINT (127.085716 37.595577)
